dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident
125,"00:09:34,320 --> 00:09:36,811
","You're right.
I don't wanna know.

",0.478161,0.25252,0.1144,0.127348,0.111445,0.027575,0.183686,0.515715,0.195561,0.039468,0.0,0.0,0.0
126,"00:09:40,437 --> 00:09:43,133
","Well if you must know,
it was because he was very jealous,

",0.521032,0.221804,0.109088,0.145287,0.098635,0.493081,0.191335,0.86541,0.102911,0.327676,0.98445,0.0,0.986725
127,"00:09:43,206 --> 00:09:45,265
","and I had these
""Days of the Week"" underpants.

",0.614829,0.223785,0.099261,0.072453,0.055631,0.3269,0.445505,0.273923,0.024732,0.088574,0.0,0.0,0.0
128,"00:09:46,342 --> 00:09:48,444
","I'm sorry.
I need a judge's ruling on this.

",0.513435,0.010991,0.056375,0.338252,0.206304,0.224218,0.186405,0.61169,0.546219,0.018778,0.144086,0.0,0.0
129,"00:09:48,503 --> 00:09:50,168
","""Days of the Week"" underpants?

",0.351112,0.524479,0.071164,0.071841,0.027723,0.106451,0.386043,0.422927,0.151081,0.226072,0.0,0.0,0.0
130,"00:09:50,246 --> 00:09:52,628
","Yes. They had
the days of the week on them,

",0.326357,0.613627,0.052612,0.030766,0.041463,0.391546,0.752878,0.417755,0.084479,0.844753,0.0,0.0,0.0
131,"00:09:52,654 --> 00:09:54,503
","and I thought they were sorta funny.

",0.521222,0.018762,0.40723,0.123359,0.035181,0.714347,0.196005,0.704105,0.228852,0.072566,0.0,0.990161,0.0
132,"00:09:54,604 --> 00:09:58,295
","And then, one day, Sheldon says to me,
""You never wear Sunday.""

",0.265093,0.271694,0.116274,0.335284,0.066568,0.003419,0.579224,0.923372,0.453602,0.454631,0.924432,0.0,0.0
133,"00:09:58,388 --> 00:10:01,471
","He's all suspicious.
Where was Sunday? Where had I left Sunday?

",0.41544,0.246684,0.08075,0.253655,0.071248,0.099062,0.27075,0.809364,0.344895,0.594919,0.0,0.0,0.922197
134,"00:10:01,582 --> 00:10:03,935
","And I told him,
and he didn't believe me.

",0.312709,0.141199,0.223498,0.260087,0.198579,0.13738,0.154857,0.688184,0.10252,0.02599,0.0,0.983475,0.0
135,"00:10:04,214 --> 00:10:07,116
","- What?
- They don't make Sunday.

",0.381854,0.233138,0.075528,0.298982,0.069743,0.010289,0.291757,0.613776,0.326973,0.596028,0.0,0.0,0.0
136,"00:10:07,299 --> 00:10:10,799
","- Why not?
- Because of God.

",0.132008,0.224002,0.400479,0.250482,0.10428,0.358235,0.076909,0.388797,0.061528,0.025502,0.999731,0.0,0.0
137,"00:10:14,820 --> 00:10:17,320
","Okay, so 15 percent of my share

",0.215354,0.610605,0.108876,0.081274,0.052657,0.614282,0.49338,0.866544,0.620955,0.513314,0.0,0.0,0.0
138,"00:10:17,346 --> 00:10:19,253
","is 90.

",0.598439,0.105334,0.241368,0.061952,0.056729,0.342027,0.274435,0.599466,0.543379,0.29076,0.0,0.0,0.0
139,"00:10:20,076 --> 00:10:21,610
","6.90.

",0.582895,0.176964,0.190514,0.052679,0.060315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,"00:10:25,212 --> 00:10:26,645
","Let's leave 7.

",0.575841,0.092673,0.116575,0.106318,0.159967,0.168551,0.275441,0.601515,0.545703,0.338744,0.417844,0.0,0.0
141,"00:10:30,023 --> 00:10:31,285
","What?

",0.0,0.0,0.0,0.0,0.0,0.270333,0.275881,0.600433,0.540803,0.351793,0.0,0.0,0.0
142,"00:10:33,616 --> 00:10:35,899
","Do I have something on my face?

",0.272937,0.310059,0.168326,0.27356,0.066904,0.02553,0.272353,0.505968,0.278236,0.261945,0.0,0.91961,0.0
143,"00:10:36,875 --> 00:10:39,070
","You're a very attractive person.

",0.264552,0.556463,0.018506,0.096619,0.149051,0.368813,0.246666,0.600514,0.550309,0.08114,0.0,0.0,0.961633
144,"00:10:41,244 --> 00:10:42,328
","Thank you.

",0.0,1.0,0.0,0.0,0.0,0.361539,0.275698,0.600671,0.547751,0.435265,0.0,0.0,0.0
145,"00:10:42,396 --> 00:10:44,660
","Amanda never said
how attractive you were.

",0.175134,0.324271,0.10892,0.300426,0.160446,0.126336,0.136463,0.773238,0.616577,0.336718,0.0,0.0,0.962182
146,"00:10:44,855 --> 00:10:47,028
","Well, maybe she doesn't think I'm attractive.

",0.449092,0.335996,0.124531,0.109894,0.067261,0.260012,0.208184,0.594236,0.366162,0.02214,0.0,0.91961,0.0
147,"00:10:47,601 --> 00:10:51,662
","I don't think it's a matter of opinion.
Empirically, you are attractive.

",0.35983,0.319763,0.076411,0.260804,0.071048,0.714001,0.0068,0.139763,0.042473,0.000251,0.960789,0.865388,0.0
148,"00:10:53,583 --> 00:10:55,607
","Amanda is my friend.

",0.350239,0.351966,0.086033,0.217143,0.049712,0.370507,0.273912,0.656773,0.718496,0.383192,0.0,0.0,0.0
149,"00:10:55,989 --> 00:10:57,171
","So?

",0.0,0.0,0.0,0.0,0.0,0.232415,0.274435,0.599489,0.543326,0.273312,0.0,0.0,0.0
150,"00:10:57,678 --> 00:11:00,167
","- So you're going with her.
- So?

",0.427613,0.300814,0.048713,0.184276,0.123409,0.050406,0.115951,0.769487,0.772873,0.020756,0.0,0.0,0.0
151,"00:11:00,442 --> 00:11:02,740
","So you're coming on to me.

",0.395391,0.345632,0.085353,0.162034,0.088742,0.036427,0.299736,0.672108,0.884522,0.047977,0.0,0.0,0.0
152,"00:11:03,215 --> 00:11:04,842
","No, I wasn't.

",0.377,0.333024,0.137121,0.18795,0.065048,0.127303,0.268441,0.583586,0.479148,0.229949,0.0,0.0,0.0
153,"00:11:06,271 --> 00:11:07,867
","What?

",0.0,0.0,0.0,0.0,0.0,0.270333,0.275881,0.600433,0.540803,0.351793,0.0,0.0,0.0
154,"00:11:08,560 --> 00:11:12,131
","Can't a man say a woman is attractive
without it being a come-on?

",0.421082,0.043206,0.147866,0.152807,0.355317,0.212081,0.001136,0.421119,0.584314,0.039584,0.0,0.0,0.0
155,"00:11:12,458 --> 00:11:13,880
","All right, all right.

",0.14781,0.70603,0.080637,0.094854,0.057157,0.595884,0.324636,0.635283,0.638687,0.470529,0.0,0.0,0.996934
156,"00:11:13,991 --> 00:11:18,681
","Let's just say, just for the sake
of argument, that it was a come-on.

",0.165599,0.100924,0.227591,0.301922,0.33522,0.754884,0.269388,0.651237,0.215166,0.68178,0.836189,0.991679,0.0
157,"00:11:18,759 --> 00:11:22,809
","What do you want me to do about it?
I take it back, okay?

",0.229246,0.169244,0.446918,0.180066,0.073452,0.091256,0.690402,0.855526,0.24835,0.387278,0.0,0.827288,0.0
158,"00:11:22,958 --> 00:11:25,303
","- You can't take it back.
- Why not?

",0.519209,0.146177,0.220415,0.138211,0.089301,0.004584,0.540126,0.480683,0.049797,0.146011,0.0,0.0,0.0
159,"00:11:25,540 --> 00:11:27,157
","Because it's already out there.

",0.533124,0.251503,0.13823,0.115254,0.059906,0.395067,0.41421,0.49081,0.142311,0.255834,0.882284,0.0,0.0
160,"00:11:27,244 --> 00:11:30,993
","Oh, Geez, what are we supposed to do?
Call the cops. It's already out there.

",0.484418,0.085429,0.27306,0.111629,0.173364,0.084174,0.730611,0.666145,0.200733,0.781296,0.0,0.0,0.0
161,"00:11:31,045 --> 00:11:34,705
","Just let it lie.
Okay?

",0.292714,0.275305,0.250276,0.205593,0.056859,0.283761,0.245466,0.653478,0.201988,0.494493,0.358048,0.99699,0.0
162,"00:11:35,401 --> 00:11:36,753
","Great. Let it lie.

",0.066274,0.577521,0.34296,0.069845,0.011296,0.323155,0.249592,0.730999,0.489167,0.864247,0.0,0.0,0.0
163,"00:11:37,067 --> 00:11:38,793
","That's my policy.

",0.641942,0.154227,0.070864,0.174011,0.026108,0.730192,0.312494,0.568432,0.652214,0.596547,0.0,0.0,0.0
164,"00:11:38,985 --> 00:11:42,117
","That's what I always say:
Let it lie.

",0.560367,0.177383,0.237743,0.072512,0.045413,0.207407,0.377598,0.602776,0.03449,0.623026,0.178218,0.0,0.986725
165,"00:11:42,227 --> 00:11:44,095
","Wanna spend the night in a motel?

",0.134155,0.515354,0.178875,0.132281,0.124039,0.053705,0.224356,0.668932,0.727312,0.496136,0.0,0.0,0.0
166,"00:11:44,121 --> 00:11:45,796
","See what I did?
I didn't let it lie.

",0.461431,0.101328,0.354708,0.15119,0.021024,0.012561,0.229993,0.642274,0.012013,0.462457,0.0,0.0,0.0
167,"00:11:45,835 --> 00:11:46,238
","Harry.

",0.9,0.0,0.0,0.9,0.0,0.28848,0.274434,0.599483,0.543325,0.290845,0.0,0.0,0.0
168,"00:11:46,264 --> 00:11:47,760
","- I said I would, then I didn't.
- Harry.

",0.630737,0.1304,0.067938,0.126211,0.14506,0.04526,0.105706,0.60264,0.117298,0.067217,0.694442,0.0,0.0
169,"00:11:47,870 --> 00:11:48,858
","- I went the other way.
- Harry.

",0.562831,0.292698,0.065194,0.073806,0.061223,0.080224,0.051378,0.474432,0.198251,0.083395,0.280846,0.0,0.0
170,"00:11:48,884 --> 00:11:49,381
","What?

",0.0,0.0,0.0,0.0,0.0,0.270333,0.275881,0.600433,0.540803,0.351793,0.0,0.0,0.0
171,"00:11:50,022 --> 00:11:52,661
","We are just going
to be friends, okay?

",0.486777,0.272562,0.15757,0.092345,0.04825,0.088202,0.390273,0.811886,0.602235,0.314871,0.0,0.987926,0.0
172,"00:11:52,709 --> 00:11:55,300
","Great. Friends.
It's the best thing.

",0.05318,0.912436,0.03515,0.019921,0.005147,0.101094,0.196515,0.563839,0.716819,0.814632,0.0,0.0,0.0
173,"00:11:56,704 --> 00:11:59,366
","You realize, of course, that we
could never be friends.

",0.711458,0.138781,0.128375,0.033612,0.031162,0.30541,0.805877,0.91601,0.52195,0.775715,0.0,0.0,0.983213
174,"00:11:59,674 --> 00:12:00,801
","Why not?

",0.231646,0.247589,0.084233,0.357389,0.18184,0.088973,0.275989,0.561143,0.430769,0.158944,0.0,0.0,0.0
175,"00:12:00,983 --> 00:12:05,420
","What I'm saying is,
and this is not a come-on in any way, shape or form,

",0.421014,0.074112,0.228041,0.089882,0.315937,0.849782,0.023696,0.060132,0.322644,0.020885,0.280846,0.987926,0.0
176,"00:12:05,446 --> 00:12:10,140
","is that men and women can't be friends
because the sex part always gets in the way.

",0.332471,0.074799,0.05881,0.263667,0.364752,0.807001,0.30544,0.470114,0.880901,0.522297,0.772831,0.0,0.947749
177,"00:12:12,198 --> 00:12:13,315
","That's not true.

",0.413657,0.175415,0.165718,0.253995,0.061004,0.508939,0.283291,0.580722,0.458421,0.446986,0.842108,0.0,0.0
178,"00:12:13,362 --> 00:12:16,480
","I have a number of men friends,
and there is no sex involved.

",0.67461,0.052724,0.084533,0.187364,0.090993,0.900401,0.078104,0.432454,0.790521,0.400598,0.0,0.0,0.0
179,"00:12:16,590 --> 00:12:17,792
","- No, you don't.
- Yes, I do.

",0.35557,0.312982,0.125094,0.232686,0.085389,0.014979,0.19981,0.570002,0.253298,0.38599,0.0,0.0,0.0
180,"00:12:17,844 --> 00:12:19,167
","- No, you don't.
- Yes, I do.

",0.35557,0.312982,0.125094,0.232686,0.085389,0.014979,0.19981,0.570002,0.253298,0.38599,0.0,0.0,0.0
181,"00:12:19,193 --> 00:12:20,447
","You only think you do.

",0.456917,0.308278,0.124566,0.120636,0.059045,0.148195,0.508023,0.633905,0.46167,0.690715,0.944551,0.0,0.0
182,"00:12:20,542 --> 00:12:22,801
","You're saying I'm having sex
with these men without my knowledge?

",0.24954,0.311453,0.039509,0.133813,0.365496,0.827994,0.043205,0.625406,0.895054,0.035123,0.0,0.0,0.0
183,"00:12:22,841 --> 00:12:26,015
","No. What I'm saying is,
they all wanna have sex with you.

",0.355066,0.239829,0.043228,0.06542,0.389614,0.705627,0.571802,0.675304,0.735676,0.331184,0.0,0.0,0.971165
184,"00:12:26,333 --> 00:12:27,975
","- They do not.
- Do too.

",0.645245,0.09322,0.052995,0.270529,0.039459,0.05327,0.137056,0.601462,0.396396,0.344228,0.0,0.0,0.0
185,"00:12:28,243 --> 00:12:29,485
","- They do not.
- Do too.

",0.645245,0.09322,0.052995,0.270529,0.039459,0.05327,0.137056,0.601462,0.396396,0.344228,0.0,0.0,0.0
186,"00:12:30,333 --> 00:12:31,338
","How do you know?

",0.33913,0.09685,0.38816,0.16695,0.105326,0.060275,0.343365,0.6263,0.550576,0.623732,0.920855,0.0,0.0
187,"00:12:31,384 --> 00:12:34,299
","Because no man can be friends
with a woman that he finds attractive.

",0.266092,0.430145,0.086772,0.122653,0.191744,0.740397,0.121429,0.671234,0.719952,0.428663,0.942817,0.0,0.0
188,"00:12:34,378 --> 00:12:36,534
","He always wants
to have sex with her.

",0.152872,0.354422,0.02905,0.028707,0.50859,0.338865,0.176531,0.776682,0.527547,0.511848,0.0,0.0,0.986725
189,"00:12:37,430 --> 00:12:41,457
","So you're saying that a man can be friends
with a woman he finds unattractive.

",0.599602,0.179638,0.047658,0.086925,0.182039,0.716309,0.027762,0.722807,0.746497,0.209161,0.0,0.0,0.0
190,"00:12:41,716 --> 00:12:44,211
","No. You pretty much
wanna nail 'em too.

",0.670257,0.081441,0.072684,0.10834,0.121413,0.059767,0.21866,0.71578,0.707164,0.155845,0.0,0.987926,0.0
191,"00:12:46,467 --> 00:12:48,532
","What if they don't want
to have sex with you?

",0.118335,0.141859,0.285893,0.038445,0.505173,0.280936,0.518917,0.740382,0.534829,0.56629,0.857009,0.0,0.0
192,"00:12:48,633 --> 00:12:50,981
","Doesn't matter, because the sex thing
is already out there,

",0.278859,0.204116,0.044633,0.257319,0.302383,0.424145,0.010028,0.067564,0.11913,0.083785,0.891222,0.0,0.0
193,"00:12:51,017 --> 00:12:54,043
","so the friendship is ultimately doomed,
and that is the end of the story.

",0.751309,0.041074,0.165161,0.041643,0.090482,0.974793,0.197284,0.433395,0.298335,0.286651,0.0,0.0,0.0
194,"00:12:54,956 --> 00:12:57,820
","- Well, I guess we're not gonna be friends then.
- Guess not.

",0.489812,0.32988,0.136443,0.069347,0.034397,0.224711,0.237622,0.794812,0.058103,0.511045,0.0,0.995939,0.0
195,"00:12:57,898 --> 00:12:59,556
","That's too bad.

",0.824472,0.065757,0.038153,0.048822,0.093266,0.128413,0.291712,0.601236,0.514058,0.313279,0.0,0.0,0.0
196,"00:12:59,960 --> 00:13:03,054
","You were the only person
that I knew in New York.

",0.711361,0.154964,0.065499,0.054879,0.051793,0.805244,0.304076,0.863558,0.58926,0.81179,0.924432,0.0,0.0
197,"00:13:41,604 --> 00:13:45,115
","- Thanks for the ride.
- Yeah. It was interesting.

",0.155345,0.72125,0.059501,0.062621,0.05088,0.911191,0.750443,0.956621,0.771928,0.986186,0.0,0.0,0.0
198,"00:13:45,512 --> 00:13:47,878
","- (It) was nice knowing you.
- Yeah.

",0.174668,0.68416,0.133794,0.035579,0.02609,0.303322,0.338005,0.900308,0.384273,0.792408,0.0,0.0,0.0
199,"00:13:57,579 --> 00:13:59,342
","Well, have a nice life.

",0.182087,0.790451,0.038031,0.041631,0.014015,0.206387,0.296971,0.710419,0.38402,0.502932,0.0,0.0,0.0
200,"00:14:00,018 --> 00:14:01,508
","You too.

",0.194442,0.451065,0.113864,0.284355,0.045165,0.215365,0.310913,0.639034,0.609156,0.531803,0.0,0.0,0.0
201,"00:14:19,223 --> 00:14:20,878
","We fell in love in high school.

",0.617506,0.268024,0.213802,0.007028,0.010547,0.048976,0.285681,0.59839,0.583613,0.349882,0.0,0.0,0.0
202,"00:14:20,989 --> 00:14:23,276
","Yeah, we were high school sweethearts.

",0.278235,0.669105,0.079097,0.016348,0.019398,0.073777,0.316076,0.598692,0.578121,0.597652,0.0,0.0,0.0
203,"00:14:23,381 --> 00:14:26,402
","But then after our junior year,
his parents moved away.

",0.856536,0.03201,0.031325,0.075301,0.044259,0.000476,0.252552,0.532338,0.084596,0.318552,0.0,0.0,0.932568
204,"00:14:26,577 --> 00:14:28,587
","But I never forgot her.

",0.817854,0.093253,0.029307,0.124245,0.013827,0.120344,0.251809,0.646948,0.117303,0.21583,0.882284,0.0,0.849827
205,"00:14:29,090 --> 00:14:30,590
","He never forgot me.

",0.397738,0.368622,0.126157,0.137103,0.044775,0.104442,0.278407,0.59101,0.478868,0.259073,0.920855,0.0,0.898327
206,"00:14:31,586 --> 00:14:34,166
","Her face was burned on my brain.

",0.524083,0.114591,0.125436,0.168047,0.162103,0.352029,0.234932,0.603077,0.464412,0.143594,0.0,0.0,0.0
207,"00:14:34,468 --> 00:14:37,961
","And it was 34 years later
that I was walking down Broadway,

",0.275653,0.334685,0.249526,0.152996,0.047301,0.514679,0.147826,0.702352,0.36138,0.599537,0.0,0.0,0.0
208,"00:14:38,017 --> 00:14:40,321
","and I saw her
come out of Toffenetti's.

",0.195088,0.031413,0.179784,0.129434,0.56611,0.758658,0.178756,0.882657,0.302852,0.004939,0.97573,0.0,0.0
209,"00:14:40,432 --> 00:14:42,112
","We both looked at each other...

",0.653274,0.22797,0.03338,0.032932,0.134388,0.585261,0.320786,0.679998,0.576082,0.309065,0.0,0.0,0.0
210,"00:14:42,447 --> 00:14:46,830
","and it was just as though
not a single day had gone by.

",0.394671,0.302847,0.143001,0.154393,0.080769,0.379467,0.364069,0.538264,0.026444,0.6504,0.952933,0.865388,0.0
211,"00:14:47,007 --> 00:14:50,647
","She was just as beautiful
as she was at 16.

",0.287681,0.622756,0.04085,0.047841,0.059564,0.579498,0.134785,0.701376,0.57946,0.269938,0.0,0.902459,0.0
212,"00:14:51,011 --> 00:14:53,044
","He was just the same.

",0.391883,0.201304,0.14783,0.161372,0.194373,0.733735,0.277778,0.560636,0.282952,0.64866,0.0,0.968123,0.0
213,"00:14:53,414 --> 00:14:55,678
","He looked exactly the same.

",0.409993,0.341689,0.112012,0.072303,0.159912,0.557069,0.270002,0.630465,0.416313,0.542074,0.0,0.0,0.961633
214,"00:15:28,422 --> 00:15:31,211
","Joe! I thought it was you.
I thought it was you.

",0.422149,0.222497,0.218121,0.059914,0.152414,0.536013,0.198888,0.849137,0.146965,0.635607,0.962247,0.972662,0.0
215,"00:15:31,285 --> 00:15:33,378
","- Harry Burns.
- Harry, how're you doin'?

",0.445215,0.340091,0.012578,0.142152,0.132536,0.050053,0.115915,0.598891,0.463389,0.031026,0.0,0.0,0.0
216,"00:15:33,461 --> 00:15:35,819
","- Good. How (are) you doing?
- Fine. I'm doing fine.

",0.351968,0.456315,0.076584,0.148269,0.062202,0.415433,0.201779,0.69611,0.531597,0.249176,0.0,0.0,0.0
217,"00:15:35,845 --> 00:15:36,441
","Yeah, that's great.

",0.098463,0.7532,0.116793,0.034398,0.023575,0.430625,0.318715,0.652214,0.617077,0.778422,0.0,0.0,0.0
218,"00:15:36,467 --> 00:15:38,303
","I was just walking by
and I thought it was you.

",0.146884,0.151344,0.595649,0.037431,0.154409,0.754062,0.163075,0.822966,0.081222,0.264869,0.829888,0.990508,0.0
219,"00:15:38,367 --> 00:15:39,148
","And here it is, it's you.

",0.316744,0.359626,0.256497,0.072336,0.06577,0.914757,0.806234,0.7345,0.528016,0.646797,0.0,0.0,0.0
220,"00:15:39,174 --> 00:15:40,718
","Yeah, yeah, it was.

",0.193086,0.571209,0.135325,0.053043,0.08996,0.360053,0.319765,0.631902,0.491311,0.694159,0.0,0.0,0.0
221,"00:15:40,744 --> 00:15:41,851
","You still with the D.A.'s office?

",0.531003,0.219911,0.048385,0.1107,0.175364,0.282166,0.689371,0.442609,0.516354,0.926441,0.0,0.0,0.0
222,"00:15:41,877 --> 00:15:45,065
","No. I switched to the other side.
What about you?

",0.420328,0.081153,0.207566,0.13848,0.246124,0.496345,0.271123,0.470498,0.486991,0.521221,0.0,0.902459,0.0
223,"00:15:45,132 --> 00:15:47,351
","I work with a small firm.
We do political consulting.

",0.21035,0.639441,0.059276,0.11767,0.054856,0.551696,0.319238,0.638885,0.728007,0.531634,0.0,0.0,0.979426
224,"00:15:47,391 --> 00:15:48,662
","- Uh huh.
- Yeah, it's great.

",0.293275,0.429727,0.148581,0.14362,0.017641,0.167511,0.158895,0.631989,0.426868,0.587144,0.0,0.0,0.0
225,"00:15:48,756 --> 00:15:49,327
","Yeah.

",0.0,0.0,0.0,0.0,0.0,0.271792,0.274537,0.599541,0.543072,0.337379,0.0,0.0,0.996934
226,"00:15:50,739 --> 00:15:54,166
","Oh, Harry, this is Sally Albright.
Harry Burns.

",0.490442,0.33917,0.025727,0.130182,0.077291,0.1638,0.106184,0.633022,0.544389,0.004523,0.0,0.0,0.0
227,"00:15:54,555 --> 00:15:57,094
","Harry and I, we used to...
We lived in the same building.

",0.74642,0.057831,0.113312,0.075985,0.072369,0.234045,0.117908,0.600604,0.145603,0.219008,0.080162,0.0,0.0
228,"00:16:01,009 --> 00:16:03,375
","Well, listen, I got a plane to catch.
It was really good to see you, Joe.

",0.131356,0.666493,0.167024,0.066622,0.016323,0.08207,0.49336,0.987762,0.569496,0.902333,0.694442,0.0,0.0
229,"00:16:03,401 --> 00:16:04,868
","- You too, Harry.
- Bye.

",0.484978,0.359235,0.051341,0.139466,0.033386,0.071588,0.136418,0.617942,0.474613,0.1351,0.0,0.0,0.0
230,"00:16:11,793 --> 00:16:13,136
","Thank God he couldn't place me.

",0.216541,0.557458,0.063368,0.052162,0.156631,0.114584,0.320622,0.756533,0.587398,0.350528,0.0,0.0,0.0
231,"00:16:13,162 --> 00:16:15,499
","I drove from college to New York
with him five years ago,

",0.410373,0.34336,0.21756,0.056849,0.030758,0.013791,0.340797,0.821156,0.421768,0.673718,0.0,0.0,0.0
232,"00:16:15,525 --> 00:16:18,459
","and it was the longest night
of my life.

",0.171064,0.496358,0.310173,0.050328,0.047255,0.533608,0.339641,0.433119,0.265571,0.585991,0.0,0.0,0.0
233,"00:16:20,305 --> 00:16:21,248
","What happened?

",0.696388,0.059433,0.14767,0.17025,0.031273,0.199232,0.274499,0.600289,0.539624,0.303487,0.0,0.0,0.0
234,"00:16:21,288 --> 00:16:23,353
","He made a pass at me,
and when I said no,

",0.224834,0.105662,0.433103,0.162197,0.221938,0.283862,0.276812,0.610385,0.227828,0.494097,0.0,0.0,0.0
235,"00:16:23,379 --> 00:16:26,051
","he was going with
a girlfriend of mine.

",0.365915,0.274273,0.082081,0.206845,0.159869,0.736569,0.074608,0.564224,0.397749,0.468811,0.0,0.0,0.0
236,"00:16:27,325 --> 00:16:30,203
","Oh, God,
I can't remember her name.

",0.361852,0.032799,0.433231,0.209183,0.058926,0.054773,0.060135,0.610669,0.101131,0.052555,0.0,0.0,0.0
237,"00:16:30,581 --> 00:16:31,783
","Don't get involved with me, Joe.

",0.453826,0.083335,0.360375,0.106076,0.065767,0.348386,0.381359,0.730565,0.933925,0.088438,0.0,0.0,0.0
238,"00:16:31,809 --> 00:16:35,762
","I'm 26 years old, and I can't even remember the name
of the girl I was such good friends with,

",0.56438,0.289533,0.03632,0.032957,0.124688,0.241955,2.8e-05,0.575864,0.382587,0.045572,0.280846,0.71572,0.0
239,"00:16:35,788 --> 00:16:37,883
","I wouldn't get involved
with her boyfriend.

",0.601848,0.122749,0.026198,0.12541,0.217072,0.083917,0.03382,0.81765,0.700025,0.02392,0.931994,0.0,0.0
240,"00:16:38,645 --> 00:16:40,044
","So what happened?

",0.681918,0.139005,0.086094,0.136951,0.045964,0.035182,0.273982,0.622289,0.509895,0.178791,0.0,0.0,0.0
241,"00:16:40,120 --> 00:16:42,884
","- When?
- When he made a pass at you, you said no?

",0.215448,0.041934,0.089119,0.571456,0.200113,0.118819,0.64974,0.810474,0.594284,0.952803,0.0,0.0,0.0
242,"00:16:42,910 --> 00:16:43,894
","Oh, oh.

",0.24928,0.356515,0.300466,0.098806,0.042364,0.269017,0.274436,0.599486,0.543277,0.290195,0.0,0.0,0.0
243,"00:16:44,075 --> 00:16:46,145
","I said we could just be friends.

",0.616243,0.271112,0.082853,0.05386,0.04055,0.35411,0.538482,0.885038,0.31836,0.469353,0.0,0.990161,0.0
244,"00:16:46,760 --> 00:16:51,197
","And this part I remember. He said that men
and women could never really be friends.

",0.530845,0.126786,0.073076,0.076417,0.287606,0.764801,0.618403,0.926085,0.303294,0.382124,0.921915,0.789226,0.0
245,"00:16:52,566 --> 00:16:54,227
","Do you think that's true?

",0.391766,0.433794,0.157054,0.037047,0.041074,0.29934,0.455436,0.61357,0.363973,0.712737,0.882284,0.0,0.849827
