dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident
400,"00:25:50,674 --> 00:25:52,841
","Register.

",0.0,0.0,0.0,0.0,0.0,0.284126,0.274434,0.599483,0.543325,0.291007,0.0,0.0,0.0
401,"00:25:53,009 --> 00:25:54,718
","Register.

",0.0,0.0,0.0,0.0,0.0,0.284126,0.274434,0.599483,0.543325,0.291007,0.0,0.0,0.0
402,"00:25:54,886 --> 00:25:59,181
","Yeah, for dishes,
glasses, silver, everything.

",0.080069,0.815427,0.034466,0.070834,0.021556,0.558635,0.195369,0.660059,0.596799,0.648173,0.0,0.0,0.0
403,"00:25:59,599 --> 00:26:02,184
","[WALTER GRUNTS]

",0.233724,0.520831,0.136669,0.109879,0.07721,0.237055,0.278161,0.615172,0.571247,0.184978,0.0,0.0,0.0
404,"00:26:02,519 --> 00:26:04,395
","How about it?

",0.331399,0.182933,0.119884,0.138133,0.313957,0.386903,0.311969,0.656871,0.560191,0.375554,0.0,0.946222,0.0
405,"00:26:06,773 --> 00:26:09,525
","I'll take you to Chinatown
for dim sum.

",0.179518,0.351002,0.224225,0.278216,0.055196,0.15243,0.239279,0.804899,0.573402,0.674576,0.0,0.0,0.869578
406,"00:26:09,693 --> 00:26:11,068
","Does it have wheat in it?

",0.272188,0.409639,0.102752,0.168427,0.125527,0.630782,0.435466,0.432933,0.227871,0.760904,0.0,0.0,0.0
407,"00:26:11,236 --> 00:26:13,362
","I don't think so.

",0.44633,0.283962,0.056136,0.252543,0.033975,0.010848,0.23845,0.531258,0.111491,0.002133,0.0,0.0,0.0
408,"00:26:16,116 --> 00:26:20,953
","♪ Dim sum, dim sum
Dooby-doo-bop ♪

",0.517572,0.181873,0.013727,0.326882,0.031604,0.308922,0.129173,0.602738,0.435475,0.19157,0.0,0.0,0.979426
409,"00:26:21,746 --> 00:26:26,125
","CROWD:
Ten, nine, eight, seven, six

",0.199019,0.482027,0.08257,0.198629,0.075865,0.182548,0.129804,0.603841,0.441978,0.197599,0.0,0.0,0.0
410,"00:26:26,293 --> 00:26:30,546
","five, four, three, two, one.

",0.255604,0.563847,0.153832,0.075229,0.030527,0.298311,0.274714,0.599564,0.541705,0.313158,0.0,0.0,0.0
411,"00:26:30,755 --> 00:26:34,383
","Hey, Jonah, wake up, wake up.
The ball's dropping.

",0.538567,0.191662,0.165995,0.154538,0.023358,0.051481,0.105354,0.498784,0.472097,0.194342,0.0,0.0,0.0
412,"00:26:35,218 --> 00:26:39,221
","[""AULD LANG SYNE"" PLAYS ON TV]

",0.185643,0.561903,0.062554,0.118695,0.142353,0.033177,0.216336,0.509247,0.40864,0.154941,0.0,0.0,0.0
413,"00:26:46,813 --> 00:26:50,274
","It's okay. Ohh. There we go.

",0.480472,0.301409,0.144058,0.071548,0.056116,0.064251,0.207525,0.667281,0.307546,0.593375,0.0,0.0,0.0
414,"00:27:23,099 --> 00:27:25,225
","Happy New Year.

",0.008451,0.980522,0.003234,0.003845,0.008559,0.122792,0.275454,0.59918,0.538812,0.339952,0.0,0.0,0.0
415,"00:27:25,810 --> 00:27:27,853
","Happy New Year.

",0.008451,0.980522,0.003234,0.003845,0.008559,0.122792,0.275454,0.59918,0.538812,0.339952,0.0,0.0,0.0
416,"00:27:31,107 --> 00:27:32,650
","Kiss Howard.

",0.220182,0.553585,0.038708,0.159836,0.054499,0.249675,0.274354,0.599771,0.544537,0.295042,0.0,0.0,0.0
417,"00:27:33,360 --> 00:27:35,319
","Good night, Howard.

",0.161567,0.680726,0.096443,0.074356,0.021381,0.108278,0.278769,0.604014,0.584141,0.450263,0.0,0.0,0.0
418,"00:27:40,784 --> 00:27:43,285
","[NAT KING COLE'S
""STARDUST"" PLAYING]

",0.240391,0.385052,0.193391,0.129464,0.099927,0.385816,0.12432,0.602471,0.461138,0.315943,0.0,0.0,0.0
419,"00:27:50,001 --> 00:27:54,171
","♪ Sometimes I wonder ♪

",0.662114,0.161357,0.07163,0.131292,0.042037,0.185487,0.256959,0.583976,0.419756,0.051104,0.0,0.999739,0.0
420,"00:27:55,340 --> 00:27:57,716
","♪ Why I spend ♪

",0.539536,0.090448,0.025603,0.343837,0.099865,0.002379,0.243022,0.627879,0.426352,0.056647,0.0,0.0,0.0
421,"00:27:58,760 --> 00:28:02,304
","♪ The lonely nights ♪

",0.920589,0.050651,0.045309,0.004712,0.012882,0.123775,0.272796,0.59672,0.53197,0.206821,0.0,0.0,0.0
422,"00:28:02,889 --> 00:28:05,849
","♪ Dreaming of a song ♪

",0.391752,0.308622,0.220942,0.041222,0.078762,0.396794,0.241276,0.571683,0.413106,0.084539,0.0,0.0,0.0
423,"00:28:06,518 --> 00:28:08,519
","♪ The melody ♪

",0.274103,0.21091,0.350954,0.054049,0.166327,0.377594,0.274443,0.599146,0.540236,0.405939,0.0,0.0,0.0
424,"00:28:08,978 --> 00:28:11,522
","♪ Haunts my reverie ♪

",0.265923,0.363818,0.332787,0.079923,0.014537,0.120464,0.271409,0.590953,0.522508,0.267233,0.0,0.0,0.0
425,"00:28:12,941 --> 00:28:16,652
","♪ And I am once again with you ♪

",0.29919,0.363042,0.194209,0.112921,0.078294,0.343648,0.547382,0.877121,0.3096,0.196542,0.0,0.0,0.0
426,"00:28:18,196 --> 00:28:21,323
","♪ When our love was new ♪

",0.054411,0.575166,0.081685,0.346241,0.010641,0.562309,0.737999,0.873354,0.90631,0.702199,0.0,0.0,0.0
427,"00:28:23,535 --> 00:28:26,829
","♪ And each kiss an inspiration ♪

",0.231014,0.437777,0.040169,0.127367,0.198945,0.773494,0.34149,0.725872,0.662461,0.151671,0.0,0.0,0.0
428,"00:28:30,875 --> 00:28:34,086
","♪ But that was long ago ♪

",0.564957,0.280506,0.076288,0.073102,0.047254,0.273765,0.276536,0.655299,0.391774,0.427145,0.0,0.0,0.0
429,"00:28:35,088 --> 00:28:37,673
","♪Now my consolation ♪

",0.335057,0.370544,0.103976,0.218342,0.032392,0.29525,0.282973,0.592775,0.449834,0.193052,0.0,0.0,0.0
430,"00:28:38,299 --> 00:28:42,594
","♪ Is in the stardust of a song ♪

",0.423859,0.171767,0.32817,0.050978,0.091937,0.821731,0.245795,0.432689,0.466312,0.443583,0.0,0.0,0.0
431,"00:28:43,722 --> 00:28:48,267
","♪ Beside a garden wall ♪

",0.064968,0.456295,0.220745,0.227325,0.072921,0.381408,0.272744,0.599828,0.576862,0.414641,0.0,0.0,0.0
432,"00:28:49,519 --> 00:28:53,397
","♪ When stars are bright ♪

",0.133433,0.673039,0.035103,0.125227,0.077542,0.413348,0.273351,0.58772,0.588375,0.256561,0.0,0.0,0.0
433,"00:28:54,023 --> 00:28:56,817
","♪ You are in my arms ♪

",0.22248,0.519698,0.147743,0.068032,0.114175,0.330227,0.328601,0.605671,0.618297,0.282856,0.0,0.0,0.0
434,"00:28:57,235 --> 00:28:59,945
","♪ The nightingale ♪

",0.263438,0.449097,0.154077,0.079106,0.106936,0.315019,0.274445,0.599495,0.543318,0.295533,0.0,0.0,0.0
435,"00:29:00,280 --> 00:29:02,948
","♪ Tells his fairy tale ♪

",0.312944,0.385255,0.121285,0.105369,0.134961,0.6799,0.275106,0.602672,0.541125,0.378891,0.0,0.0,0.0
436,"00:29:03,867 --> 00:29:06,952
","♪ Of paradise where roses grew ♪♪

",0.116755,0.663112,0.074542,0.026355,0.170184,0.766546,0.259502,0.597013,0.498593,0.38844,0.0,0.0,0.0
437,"00:29:07,579 --> 00:29:09,997
","MAGGIE: Can I have
half your beer?

",0.268109,0.423161,0.077762,0.221203,0.073007,0.137977,0.302015,0.666837,0.528379,0.475212,0.0,0.0,0.0
438,"00:29:10,915 --> 00:29:13,125
","Sure, go ahead.

",0.724694,0.139182,0.080137,0.08276,0.017953,0.058503,0.294328,0.623943,0.501844,0.540893,0.0,0.994446,0.0
439,"00:29:15,378 --> 00:29:17,880
","What did I used to say?

",0.567724,0.136929,0.097295,0.147972,0.175726,0.05093,0.312248,0.696244,0.139897,0.738721,0.0,0.0,0.0
440,"00:29:18,381 --> 00:29:20,382
","""Here's looking at you""?

",0.280449,0.337419,0.095029,0.318157,0.026234,0.301483,0.336129,0.760608,0.7201,0.287582,0.0,0.0,0.0
441,"00:29:20,675 --> 00:29:22,509
","""Here's mud in your eye. ""

",0.183104,0.609617,0.129696,0.048589,0.063015,0.441054,0.249093,0.540321,0.499273,0.335518,0.0,0.0,0.0
442,"00:29:22,677 --> 00:29:24,762
","""Here's to us. ""

",0.137593,0.645375,0.145718,0.091842,0.041371,0.167621,0.284466,0.608084,0.517763,0.340231,0.0,0.0,0.0
443,"00:29:26,097 --> 00:29:29,141
","You used to say,
""Here's to us. ""

",0.3792,0.416746,0.110527,0.078823,0.092324,0.035638,0.2119,0.669839,0.378087,0.670532,0.0,0.0,0.0
444,"00:29:32,937 --> 00:29:34,396
","Oh, babe.

",0.319801,0.511865,0.127462,0.06966,0.017505,0.208295,0.274628,0.599666,0.543843,0.313571,0.0,0.0,0.0
445,"00:29:34,606 --> 00:29:37,357
","I miss you
so much it hurts.

",0.917945,0.061527,0.003007,0.024165,0.013308,0.001005,0.140712,0.697627,0.196648,0.001351,0.0,0.0,0.0
446,"00:29:54,959 --> 00:29:56,835
","What do you wanna do?
Tell him when he gets here.

",0.599995,0.069678,0.153171,0.142292,0.14127,0.037359,0.367851,0.708665,0.305441,0.538752,0.0,0.0,0.0
447,"00:29:57,003 --> 00:29:59,588
","You want to tell him?
You can tell him?

",0.360863,0.097075,0.215009,0.344839,0.097782,0.34227,0.268479,0.717992,0.443891,0.416736,0.0,0.0,0.0
448,"00:29:59,756 --> 00:30:01,340
","She's back.
She has another idea.

",0.496103,0.406579,0.053743,0.031054,0.056869,0.585014,0.121808,0.635832,0.432348,0.078865,0.952933,0.0,0.0
449,"00:30:01,508 --> 00:30:02,674
","No, no, no.
I don't need this.

",0.632066,0.083896,0.157555,0.119834,0.125805,0.04764,0.131987,0.576265,0.381344,0.141171,0.0,0.0,0.0
450,"00:30:02,842 --> 00:30:04,843
","CLAIRE: Sam, I'm so glad you're here.
How are you?

",0.190164,0.718006,0.033092,0.029137,0.091206,0.130357,0.146037,0.856203,0.782841,0.016293,0.0,0.0,0.0
451,"00:30:05,011 --> 00:30:08,555
","I heard you on the radio.
I told everyone about it.

",0.201837,0.473518,0.140442,0.110455,0.128111,0.498012,0.19486,0.820012,0.59657,0.589171,0.0,0.884138,0.0
452,"00:30:08,848 --> 00:30:10,599
","We already knew.
How did you...?

",0.71436,0.03065,0.161443,0.169853,0.037544,0.021954,0.276963,0.728723,0.343805,0.784079,0.952933,0.0,0.0
453,"00:30:10,767 --> 00:30:12,226
","Grace.
The dispatcher?

",0.258319,0.429135,0.174929,0.141866,0.086556,0.453561,0.142327,0.653662,0.429336,0.416791,0.0,0.0,0.0
454,"00:30:12,393 --> 00:30:13,727
","Yeah.
All of Seattle knows.

",0.274294,0.591902,0.090183,0.054215,0.037072,0.967075,0.362113,0.772823,0.752642,0.885423,0.0,0.0,0.995186
455,"00:30:13,895 --> 00:30:16,480
","I was brushing my teeth
and, suddenly, there you were.

",0.20553,0.073081,0.472723,0.128904,0.233327,0.227441,0.109877,0.677062,0.319077,0.026722,0.0,0.0,0.0
456,"00:30:16,648 --> 00:30:19,441
","I just couldn't believe my ears.
I called my mother in Las Vegas.

",0.370985,0.149431,0.185827,0.262431,0.11968,0.00726,0.014882,0.52652,0.260466,0.027743,0.0,0.993284,0.0
457,"00:30:19,609 --> 00:30:24,363
","I said, ""Mother, turn on the
radio. That's my architect. ""

",0.638057,0.227525,0.03169,0.13137,0.037718,0.403402,0.075581,0.63298,0.883426,0.84487,0.0,0.0,0.0
458,"00:30:24,531 --> 00:30:30,619
","You know, it's so nice when a
man can express his feelings.

",0.245286,0.501342,0.037978,0.153995,0.128604,0.047966,0.045409,0.885968,0.115837,0.217618,0.802429,0.0,0.0
459,"00:30:30,787 --> 00:30:33,163
","It's wonderful.
I wish I could express my feelings.

",0.660606,0.171617,0.015183,0.146126,0.042016,0.042081,0.070594,0.79553,0.217094,0.016392,0.0,0.983475,0.0
460,"00:30:33,331 --> 00:30:35,207
","So, Claire,
is there a problem?

",0.649749,0.049868,0.084306,0.159123,0.17723,0.516342,0.055499,0.610265,0.606741,0.060963,0.0,0.0,0.0
461,"00:30:35,375 --> 00:30:39,253
","I was tossing and turning last
night. You know what that's like, Sam.

",0.394719,0.393748,0.106186,0.075502,0.106518,0.372697,0.310107,0.895687,0.842731,0.294444,0.77494,0.84639,0.0
462,"00:30:39,420 --> 00:30:42,422
","Because I realise I'm never
going to fit my platters

",0.620644,0.09383,0.084448,0.252207,0.041123,0.0,1e-06,0.09341,0.000152,0.0,0.970663,0.0,0.932568
463,"00:30:42,590 --> 00:30:44,383
","in that refrigerator
we ordered.

",0.480437,0.222409,0.130805,0.125581,0.103769,0.4127,0.211279,0.552158,0.388998,0.709089,0.0,0.0,0.0
464,"00:30:44,551 --> 00:30:46,426
","And when I give parties,
I always put in platters.

",0.234684,0.336621,0.07878,0.106141,0.34599,0.133949,0.057253,0.507245,0.21851,0.011204,0.0,0.0,0.979426
465,"00:30:46,594 --> 00:30:49,263
","So I thought I would get the
sub-zero refrigerator instead.

",0.631375,0.117297,0.240145,0.068151,0.050597,0.186679,0.040202,0.195413,0.006283,0.374638,0.596122,0.902459,0.0
466,"00:30:49,430 --> 00:30:52,432
","And the only problem...
We have to redo all the cabinets.

",0.693939,0.026068,0.13331,0.165944,0.098592,0.383088,0.538286,0.105347,0.078339,0.863995,0.939283,0.0,0.993496
467,"00:30:52,642 --> 00:30:55,310
","We're gonna...
We'll be into this wall.

",0.273014,0.291096,0.315435,0.129677,0.05649,0.719424,0.348163,0.793065,0.579678,0.525634,0.0,0.0,0.0
468,"00:30:55,520 --> 00:30:58,146
","That's bearing wall.
SAM: That's a delay, Claire, of...

",0.315895,0.039603,0.23011,0.334518,0.149466,0.932412,0.068813,0.722318,0.688941,0.357943,0.144086,0.0,0.0
469,"00:30:58,314 --> 00:31:00,440
","Two, three...
Five, six...

",0.277681,0.513024,0.170566,0.057953,0.058239,0.206956,0.1298,0.603925,0.443016,0.206429,0.0,0.0,0.0
470,"00:31:00,608 --> 00:31:02,109
","Twelve weeks.
I don't mind.

",0.3301,0.572565,0.046837,0.062812,0.039211,0.00623,0.109717,0.500271,0.111815,0.00174,0.0,0.0,0.0
471,"00:31:02,277 --> 00:31:04,611
","The important thing
is to get it right.

",0.154519,0.646062,0.0705,0.117841,0.096921,0.26599,0.278077,0.331456,0.130223,0.459026,0.97573,0.0,0.0
472,"00:31:04,779 --> 00:31:06,488
","Absolutely.
Your words.

",0.094602,0.429952,0.206234,0.17694,0.175302,0.346024,0.131372,0.619787,0.510576,0.196745,0.952933,0.0,0.0
473,"00:31:06,656 --> 00:31:09,408
","Oh, I've gotta rush.
La décorateur calls.

",0.341031,0.251022,0.253215,0.124892,0.107569,0.007876,0.04393,0.388815,0.283181,0.022028,0.0,0.0,0.0
474,"00:31:09,576 --> 00:31:11,994
","Bye.
Bye.

",0.650416,0.117332,0.195873,0.061273,0.062145,0.202538,0.129791,0.603913,0.443231,0.199918,0.0,0.0,0.0
475,"00:31:15,623 --> 00:31:18,876
","Well, this is fate. She's divorced,
we don't wanna redo the cabinets,

",0.658947,0.009266,0.308718,0.076488,0.088794,0.310978,0.038071,0.118527,0.002032,0.017983,0.0,0.0,0.0
476,"00:31:19,043 --> 00:31:22,963
","and you need a wife. What do they
call that, when everything intersects?

",0.378306,0.15545,0.13876,0.324364,0.144648,0.623619,0.87861,0.882532,0.800468,0.888988,0.0,0.0,0.0
477,"00:31:23,131 --> 00:31:24,882
","The Bermuda Triangle.

",0.275082,0.233751,0.347026,0.052893,0.160008,0.518589,0.274243,0.599241,0.548214,0.334017,0.0,0.0,0.0
478,"00:31:25,133 --> 00:31:27,801
","[THUNDER RUMBLING]

",0.056504,0.038432,0.896703,0.012708,0.018795,0.300641,0.271005,0.59777,0.53673,0.238592,0.0,0.0,0.0
479,"00:31:34,475 --> 00:31:38,270
","MAN: And here's another one. Do
you got room for one more here?

",0.224617,0.241372,0.339621,0.212574,0.067887,0.039859,0.61029,0.78832,0.173629,0.429484,0.0,0.0,0.0
480,"00:31:38,438 --> 00:31:40,147
","Here you go. Right there.

",0.599451,0.276657,0.108749,0.058363,0.033709,0.34064,0.378592,0.823503,0.732658,0.744012,0.0,0.0,0.0
481,"00:31:40,315 --> 00:31:42,107
","JONAH: Look at this, Dad.
They're all for you.

",0.34433,0.365559,0.064888,0.066833,0.256965,0.240646,0.223715,0.876276,0.976524,0.402711,0.98445,0.936899,0.0
482,"00:31:42,275 --> 00:31:43,775
","Yes, sir. Here you go.

",0.305042,0.550404,0.132063,0.051614,0.028928,0.169239,0.24174,0.734702,0.480177,0.758249,0.0,0.0,0.0
483,"00:31:47,530 --> 00:31:49,990
","""Sleepless in Seattle,""
c/o Dr. Marcia Fieldstone.

",0.351231,0.183232,0.230608,0.255684,0.043262,0.169072,0.144389,0.662683,0.425597,0.203117,0.0,0.0,0.0
484,"00:31:50,158 --> 00:31:52,284
","If you're having trouble
sleeping, you might wanna try

",0.230834,0.513973,0.148768,0.111058,0.089124,0.093528,0.096322,0.699382,0.311287,0.046777,0.0,0.994704,0.0
485,"00:31:52,452 --> 00:31:54,953
","drinking a glass of water
from the other side.

",0.29804,0.221355,0.15036,0.076469,0.329319,0.881435,0.14466,0.299249,0.308413,0.58625,0.144086,0.0,0.0
486,"00:31:55,121 --> 00:31:57,497
","I thought that was for hiccups.
Does it work for hiccups?

",0.167684,0.435558,0.068886,0.274759,0.120706,0.016421,0.091774,0.521102,0.165842,0.136101,0.829888,0.884138,0.0
487,"00:31:57,665 --> 00:32:01,209
","For hiccups, take a spoonful of sugar,
hold it in your mouth for a minute.

",0.087197,0.109955,0.066474,0.150903,0.655356,0.217388,0.134852,0.280751,0.304185,0.36968,0.0,0.0,0.0
488,"00:32:01,377 --> 00:32:03,003
","Really?

",0.0,0.0,0.0,0.0,0.0,0.16832,0.273097,0.60158,0.514979,0.101035,0.997482,0.0,0.0
489,"00:32:03,171 --> 00:32:05,422
","Thank you.

",0.0,1.0,0.0,0.0,0.0,0.361539,0.275698,0.600671,0.547751,0.435265,0.0,0.0,0.0
490,"00:32:05,673 --> 00:32:07,758
","SAM: What possessed you
to give them our address?

",0.131774,0.19026,0.389983,0.214232,0.136664,0.417541,0.306857,0.816584,0.429471,0.752682,0.0,0.0,0.0
491,"00:32:07,926 --> 00:32:10,177
","They called and asked for it.

",0.262432,0.384435,0.139222,0.145392,0.200517,0.866419,0.616028,0.764017,0.629116,0.876251,0.0,0.0,0.0
492,"00:32:11,429 --> 00:32:12,971
","""Dear Sleepless in Seattle

",0.364389,0.169129,0.110977,0.366405,0.046266,0.351963,0.275448,0.61003,0.551906,0.295082,0.0,0.0,0.0
493,"00:32:13,139 --> 00:32:16,683
","you're the most attractive man
I ever lay ears on. "" Pfft.

",0.578558,0.230579,0.093817,0.056766,0.14095,0.018115,0.000329,0.310356,0.195113,0.000999,0.995353,0.0,0.922197
494,"00:32:17,060 --> 00:32:19,311
","Wait, wait.
They called?

",0.166762,0.079207,0.238448,0.344253,0.290493,0.051144,0.174836,0.635797,0.388287,0.503005,0.0,0.0,0.0
495,"00:32:19,479 --> 00:32:22,731
","How did they get our number? Oh,
let me guess. You gave it to them.

",0.460665,0.016613,0.194674,0.361331,0.113972,0.17393,0.95791,0.976289,0.582048,0.953364,0.0,0.944845,0.0
496,"00:32:22,899 --> 00:32:26,151
","You have to give them your number
or they won't let you on the air.

",0.378085,0.124713,0.22913,0.206067,0.149167,0.177274,0.767421,0.645228,0.586282,0.954733,0.056238,0.586281,0.0
497,"00:32:26,319 --> 00:32:30,030
","""Dear Sleepless in Seattle. I
live in Tulsa. "" Where's that?

",0.346325,0.024447,0.305031,0.355286,0.059642,0.346304,0.109017,0.728486,0.492803,0.274801,0.0,0.0,0.0
498,"00:32:30,740 --> 00:32:32,407
","It's in Oklahoma.

",0.323178,0.308665,0.183254,0.086617,0.189013,0.514641,0.274664,0.60507,0.54154,0.385139,0.0,0.0,0.0
499,"00:32:32,575 --> 00:32:35,410
","You know where Oklahoma is?
Somewhere in the middle.

",0.335821,0.217146,0.286144,0.168286,0.078332,0.778316,0.224963,0.769005,0.814232,0.839831,0.883404,0.920133,0.0
500,"00:32:35,828 --> 00:32:39,831
","I'm not even gonna think about what
they're not teaching you in school.

",0.701394,0.031732,0.062573,0.056632,0.235703,0.044051,0.039241,0.378642,0.139042,0.001556,0.0,0.966403,0.0
501,"00:32:39,999 --> 00:32:41,875
","Yeah, somewhere in the middle.
And, generally speaking

",0.303975,0.289817,0.250089,0.12644,0.105329,0.829971,0.023483,0.52302,0.576928,0.059086,0.931994,0.952443,0.0
502,"00:32:42,043 --> 00:32:46,463
","we should rule out anyone
that doesn't live near here.

",0.236293,0.201713,0.495121,0.082715,0.10361,0.261336,0.232557,0.514844,0.168827,0.534937,0.596122,0.973786,0.0
503,"00:32:46,673 --> 00:32:48,340
","She's willing to fly anywhere.

",0.386125,0.411654,0.086818,0.12099,0.074277,0.089575,0.25081,0.612456,0.547731,0.316865,0.0,0.968123,0.0
504,"00:32:50,677 --> 00:32:53,637
","She looks like my third-grade teacher.
I hated my third-grade teacher.

",0.166842,0.238077,0.109464,0.40051,0.171789,0.071752,0.103568,0.465711,0.354615,0.21122,0.0,0.884138,0.0
505,"00:32:53,846 --> 00:32:57,766
","Wait a minute.
She is my third-grade teacher!

",0.066509,0.325894,0.105137,0.44954,0.135402,0.009214,0.128821,0.380227,0.375858,0.277604,0.0,0.0,0.0
506,"00:32:57,976 --> 00:33:02,312
","Aren't you gonna read any of these?
No. This is not how it's done.

",0.494111,0.022174,0.1647,0.366707,0.110243,0.525085,0.562591,0.24053,0.019557,0.159816,0.0,0.952443,0.0
507,"00:33:02,480 --> 00:33:06,817
","I'd much rather just see
somebody I like

",0.510837,0.111707,0.097977,0.110864,0.236597,0.297166,0.045432,0.812436,0.082268,0.003672,0.0,0.999345,0.0
